payslip_id,end,employee_code,code,amount
d9450812-952c-4160-99be-cd4b9ca29e9d,2018-12-16,50015418,P001 - Co. Super 9.5%,401.11
55311866-1c10-43f1-acdc-35eac40a73ee,2019-08-25,50015418,1 - Normal,3891.1
55311866-1c10-43f1-acdc-35eac40a73ee,2019-08-25,50015418,10 - Annual Lve,457.78
55311866-1c10-43f1-acdc-35eac40a73ee,2019-08-25,50015418,A010 - Lve Ldg 17.5%,80.11
55311866-1c10-43f1-acdc-35eac40a73ee,2019-08-25,50015418,P001 - Co. Super 9.5%,420.75
f3b7a224-ac3b-4d59-a1ea-01db0126fca1,2017-09-24,1155,1 - Normal,4019.23
f3b7a224-ac3b-4d59-a1ea-01db0126fca1,2017-09-24,1155,P001 - Co. Super 9.5%,381.83
01cb3306-354c-4120-8d2a-5759faafc41d,2017-09-24,1963,1 - Normal,3467.59
01cb3306-354c-4120-8d2a-5759faafc41d,2017-09-24,1963,P001 - Co. Super 9.5%,329.42
80eccc30-ac02-47ad-a92f-727c3726fec2,2017-09-24,2355,1 - Normal,3953.52
80eccc30-ac02-47ad-a92f-727c3726fec2,2017-09-24,2355,2 - O/T 1.5,709.71
80eccc30-ac02-47ad-a92f-727c3726fec2,2017-09-24,2355,A012 - Pager/On call,299.88
80eccc30-ac02-47ad-a92f-727c3726fec2,2017-09-24,2355,A042 - L - TRAVEL ALLOWANCE,180.0
80eccc30-ac02-47ad-a92f-727c3726fec2,2017-09-24,2355,P001 - Co. Super 9.5%,375.58
f07aba96-e510-4c2c-b271-9c4c6185c2b2,2017-09-24,50015418,1 - Normal,4119.23
f07aba96-e510-4c2c-b271-9c4c6185c2b2,2017-09-24,50015418,P001 - Co. Super 9.5%,391.33
e99dd024-2b86-44ef-b521-b044ef5b0a18,2019-06-02,2355,1 - Normal,4143.52
e99dd024-2b86-44ef-b521-b044ef5b0a18,2019-06-02,2355,2 - O/T 1.5,1935.46
e99dd024-2b86-44ef-b521-b044ef5b0a18,2019-06-02,2355,P001 - Co. Super 9.5%,393.63
ae67465c-c2d2-4b6e-872d-706762212003,2019-06-02,50015418,1 - Normal,4222.2
ae67465c-c2d2-4b6e-872d-706762212003,2019-06-02,50015418,P001 - Co. Super 9.5%,401.11
4b191c36-9e5b-4d65-91d9-5ddc8e598aec,2017-12-31,1155,10 - Annual Lve,3215.38
4b191c36-9e5b-4d65-91d9-5ddc8e598aec,2017-12-31,1155,13 - Public Hol,803.85
4b191c36-9e5b-4d65-91d9-5ddc8e598aec,2017-12-31,1155,A010 - Lve Ldg 17.5%,562.69
4b191c36-9e5b-4d65-91d9-5ddc8e598aec,2017-12-31,1155,P001 - Co. Super 9.5%,381.83
7cbe335d-9d32-47f4-a4a9-c24c2a839374,2017-12-31,1963,1 - Normal,2427.31
7cbe335d-9d32-47f4-a4a9-c24c2a839374,2017-12-31,1963,10 - Annual Lve,1040.28
7cbe335d-9d32-47f4-a4a9-c24c2a839374,2017-12-31,1963,A010 - Lve Ldg 17.5%,182.05
7cbe335d-9d32-47f4-a4a9-c24c2a839374,2017-12-31,1963,P001 - Co. Super 9.5%,329.42
8b27723b-27b0-4ef0-9072-502e035e00b1,2017-12-31,2355,1 - Normal,2071.76
8b27723b-27b0-4ef0-9072-502e035e00b1,2017-12-31,2355,2 - O/T 1.5,181.55
8b27723b-27b0-4ef0-9072-502e035e00b1,2017-12-31,2355,10 - Annual Lve,1199.44
8b27723b-27b0-4ef0-9072-502e035e00b1,2017-12-31,2355,13 - Public Hol,872.32
8b27723b-27b0-4ef0-9072-502e035e00b1,2017-12-31,2355,A010 - Lve Ldg 17.5%,209.9
8b27723b-27b0-4ef0-9072-502e035e00b1,2017-12-31,2355,A012 - Pager/On call,149.94
8b27723b-27b0-4ef0-9072-502e035e00b1,2017-12-31,2355,P001 - Co. Super 9.5%,393.64
cdeb7bdd-5b2e-4eef-967c-a8d1b807e622,2017-12-31,2355,1 - Normal,75.0
cdeb7bdd-5b2e-4eef-967c-a8d1b807e622,2017-12-31,2355,13 - Public Hol,20.0
cdeb7bdd-5b2e-4eef-967c-a8d1b807e622,2017-12-31,2355,P001 - Co. Super 9.5%,9.03
7e229a26-cd6f-4778-b3da-319615b9bcb4,2017-12-31,2355,1 - Normal,190.0
7e229a26-cd6f-4778-b3da-319615b9bcb4,2017-12-31,2355,P001 - Co. Super 9.5%,18.05
9e2b3be3-13cf-414b-b469-18fefc30c4ea,2017-12-31,2355,1 - Normal,190.0
9e2b3be3-13cf-414b-b469-18fefc30c4ea,2017-12-31,2355,P001 - Co. Super 9.5%,18.05
297b2082-d652-46d4-9f0e-ab4163ed2247,2017-12-31,2355,1 - Normal,190.0
297b2082-d652-46d4-9f0e-ab4163ed2247,2017-12-31,2355,P001 - Co. Super 9.5%,18.05
5a41efdd-8327-42d2-bd61-c7c5269a8247,2017-12-31,2355,1 - Normal,190.0
5a41efdd-8327-42d2-bd61-c7c5269a8247,2017-12-31,2355,P001 - Co. Super 9.5%,18.05
6cdd76c8-2c0f-4082-a933-ce4b763b94e9,2017-12-31,2355,1 - Normal,170.0
6cdd76c8-2c0f-4082-a933-ce4b763b94e9,2017-12-31,2355,11 - Sck/Pers,20.0
6cdd76c8-2c0f-4082-a933-ce4b763b94e9,2017-12-31,2355,P001 - Co. Super 9.5%,18.05
fe5bd356-b2ed-4556-9226-6481d7d7ac1b,2017-12-31,50015418,1 - Normal,2926.82
fe5bd356-b2ed-4556-9226-6481d7d7ac1b,2017-12-31,50015418,10 - Annual Lve,1192.41
fe5bd356-b2ed-4556-9226-6481d7d7ac1b,2017-12-31,50015418,A010 - Lve Ldg 17.5%,208.67
fe5bd356-b2ed-4556-9226-6481d7d7ac1b,2017-12-31,50015418,P001 - Co. Super 9.5%,391.33
25d8fdc9-6e20-4d78-97d4-d5e3ae113327,2019-08-11,50015418,1 - Normal,2746.66
25d8fdc9-6e20-4d78-97d4-d5e3ae113327,2019-08-11,50015418,11 - Sck/Pers,1602.22
25d8fdc9-6e20-4d78-97d4-d5e3ae113327,2019-08-11,50015418,P001 - Co. Super 9.5%,413.14
0fe5cebe-dc76-4fe6-9138-ffb60aac5633,2017-08-27,1155,1 - Normal,4019.23
0fe5cebe-dc76-4fe6-9138-ffb60aac5633,2017-08-27,1155,2 - O/T 1.5,110.01
0fe5cebe-dc76-4fe6-9138-ffb60aac5633,2017-08-27,1155,3 - O/T 2.0,55.0
0fe5cebe-dc76-4fe6-9138-ffb60aac5633,2017-08-27,1155,A012 - Pager/On call,182.88
0fe5cebe-dc76-4fe6-9138-ffb60aac5633,2017-08-27,1155,P001 - Co. Super 9.5%,381.83
b3a9d88e-7f77-4ecf-bc8c-85b9602623f0,2017-08-27,1963,1 - Normal,3467.59
b3a9d88e-7f77-4ecf-bc8c-85b9602623f0,2017-08-27,1963,P001 - Co. Super 9.5%,329.42
a7a2859c-e9e8-4945-ac7c-f0499b88b8dc,2017-08-27,2355,1 - Normal,3953.52
a7a2859c-e9e8-4945-ac7c-f0499b88b8dc,2017-08-27,2355,2 - O/T 1.5,973.79
a7a2859c-e9e8-4945-ac7c-f0499b88b8dc,2017-08-27,2355,A012 - Pager/On call,149.94
a7a2859c-e9e8-4945-ac7c-f0499b88b8dc,2017-08-27,2355,P001 - Co. Super 9.5%,375.58
0690ad37-fbaa-453a-bbe9-352ff4ce7dc8,2017-08-27,50015418,1 - Normal,4119.23
0690ad37-fbaa-453a-bbe9-352ff4ce7dc8,2017-08-27,50015418,P001 - Co. Super 9.5%,391.33
0a2bbd86-bec6-488e-9f29-bc962636b461,2018-12-02,2355,1 - Normal,4143.52
0a2bbd86-bec6-488e-9f29-bc962636b461,2018-12-02,2355,2 - O/T 1.5,3925.44
0a2bbd86-bec6-488e-9f29-bc962636b461,2018-12-02,2355,A042 - L - TRAVEL ALLOWANCE,180.0
0a2bbd86-bec6-488e-9f29-bc962636b461,2018-12-02,2355,P001 - Co. Super 9.5%,393.63
89eb0453-f805-4c48-adc0-607856d92b30,2018-12-02,50015418,1 - Normal,2111.1
89eb0453-f805-4c48-adc0-607856d92b30,2018-12-02,50015418,10 - Annual Lve,2111.1
89eb0453-f805-4c48-adc0-607856d92b30,2018-12-02,50015418,A010 - Lve Ldg 17.5%,369.44
89eb0453-f805-4c48-adc0-607856d92b30,2018-12-02,50015418,P001 - Co. Super 9.5%,401.11
157e3a8a-f7a5-4b64-a363-1df716981b3a,2018-11-18,2355,1 - Normal,4143.52
157e3a8a-f7a5-4b64-a363-1df716981b3a,2018-11-18,2355,2 - O/T 1.5,2916.82
157e3a8a-f7a5-4b64-a363-1df716981b3a,2018-11-18,2355,A012 - Pager/On call,149.94
157e3a8a-f7a5-4b64-a363-1df716981b3a,2018-11-18,2355,A042 - L - TRAVEL ALLOWANCE,60.0
157e3a8a-f7a5-4b64-a363-1df716981b3a,2018-11-18,2355,P001 - Co. Super 9.5%,393.63
09fd0d5c-9fcd-4e91-afed-90a1a2c1423d,2018-11-18,50015418,1 - Normal,4222.2
09fd0d5c-9fcd-4e91-afed-90a1a2c1423d,2018-11-18,50015418,P001 - Co. Super 9.5%,401.11
2b868e35-e621-470b-a0ac-e1ab6a9d5dba,2018-10-07,2355,1 - Normal,3707.36
2b868e35-e621-470b-a0ac-e1ab6a9d5dba,2018-10-07,2355,2 - O/T 1.5,3543.8
2b868e35-e621-470b-a0ac-e1ab6a9d5dba,2018-10-07,2355,13 - Public Hol,436.16
2b868e35-e621-470b-a0ac-e1ab6a9d5dba,2018-10-07,2355,A012 - Pager/On call,149.94
2b868e35-e621-470b-a0ac-e1ab6a9d5dba,2018-10-07,2355,A042 - L - TRAVEL ALLOWANCE,180.0
2b868e35-e621-470b-a0ac-e1ab6a9d5dba,2018-10-07,2355,P001 - Co. Super 9.5%,393.63
b042b4cc-40a0-4967-bb46-89386a3d482f,2018-10-07,50015418,1 - Normal,4222.2
b042b4cc-40a0-4967-bb46-89386a3d482f,2018-10-07,50015418,P001 - Co. Super 9.5%,401.11
7e23877b-a3b7-4014-a553-ae19eb0f6eb2,2017-12-17,1155,1 - Normal,3215.38
7e23877b-a3b7-4014-a553-ae19eb0f6eb2,2017-12-17,1155,10 - Annual Lve,401.92
7e23877b-a3b7-4014-a553-ae19eb0f6eb2,2017-12-17,1155,11 - Sck/Pers,401.92
7e23877b-a3b7-4014-a553-ae19eb0f6eb2,2017-12-17,1155,A010 - Lve Ldg 17.5%,70.34
7e23877b-a3b7-4014-a553-ae19eb0f6eb2,2017-12-17,1155,P001 - Co. Super 9.5%,381.83
56ee39f3-2841-469f-be62-9ca4627142de,2017-12-17,1963,1 - Normal,3120.83
56ee39f3-2841-469f-be62-9ca4627142de,2017-12-17,1963,11 - Sck/Pers,346.76
56ee39f3-2841-469f-be62-9ca4627142de,2017-12-17,1963,P001 - Co. Super 9.5%,329.42
56d22bae-cc89-4649-9ab1-273d9fa28018,2017-12-17,2355,1 - Normal,3537.36
56d22bae-cc89-4649-9ab1-273d9fa28018,2017-12-17,2355,2 - O/T 1.5,973.79
56d22bae-cc89-4649-9ab1-273d9fa28018,2017-12-17,2355,11 - Sck/Pers,416.16
56d22bae-cc89-4649-9ab1-273d9fa28018,2017-12-17,2355,A012 - Pager/On call,299.88
56d22bae-cc89-4649-9ab1-273d9fa28018,2017-12-17,2355,P001 - Co. Super 9.5%,375.59
5b8aa573-41f6-45ac-8626-4b28235f6a89,2017-12-17,50015418,1 - Normal,3794.03
5b8aa573-41f6-45ac-8626-4b28235f6a89,2017-12-17,50015418,11 - Sck/Pers,325.2
5b8aa573-41f6-45ac-8626-4b28235f6a89,2017-12-17,50015418,P001 - Co. Super 9.5%,391.33
269854b4-7df5-4e5c-bb28-585db023a7ea,2018-11-04,2355,1 - Normal,4143.52
269854b4-7df5-4e5c-bb28-585db023a7ea,2018-11-04,2355,2 - O/T 1.5,1308.48
269854b4-7df5-4e5c-bb28-585db023a7ea,2018-11-04,2355,A012 - Pager/On call,149.94
269854b4-7df5-4e5c-bb28-585db023a7ea,2018-11-04,2355,P001 - Co. Super 9.5%,393.63
3ac5e60d-86b9-4b7b-849b-1505b86b1c3c,2018-11-04,50015418,1 - Normal,4222.2
3ac5e60d-86b9-4b7b-849b-1505b86b1c3c,2018-11-04,50015418,P001 - Co. Super 9.5%,401.11
c340ff2e-7a55-489e-ba3b-3b13355e5eb0,2019-12-01,50015418,1 - Normal,3547.77
c340ff2e-7a55-489e-ba3b-3b13355e5eb0,2019-12-01,50015418,10 - Annual Lve,343.33
c340ff2e-7a55-489e-ba3b-3b13355e5eb0,2019-12-01,50015418,11 - Sck/Pers,457.78
c340ff2e-7a55-489e-ba3b-3b13355e5eb0,2019-12-01,50015418,A010 - Lve Ldg 17.5%,60.08
c340ff2e-7a55-489e-ba3b-3b13355e5eb0,2019-12-01,50015418,P001 - Co. Super 9.5%,418.85
b7c3f9cf-5bab-48aa-96c3-692481539cec,2018-03-25,1963,1 - Normal,3120.83
b7c3f9cf-5bab-48aa-96c3-692481539cec,2018-03-25,1963,11 - Sck/Pers,346.76
b7c3f9cf-5bab-48aa-96c3-692481539cec,2018-03-25,1963,P001 - Co. Super 9.5%,329.42
f2cd68f7-3a1e-44d7-a9d5-67212ec4e3fb,2018-03-25,2355,1 - Normal,6924.04
f2cd68f7-3a1e-44d7-a9d5-67212ec4e3fb,2018-03-25,2355,A012 - Pager/On call,299.88
f2cd68f7-3a1e-44d7-a9d5-67212ec4e3fb,2018-03-25,2355,A042 - L - TRAVEL ALLOWANCE,240.0
f2cd68f7-3a1e-44d7-a9d5-67212ec4e3fb,2018-03-25,2355,P001 - Co. Super 9.5%,657.78
f71611f7-7779-459a-8e6e-efd6d09123cc,2018-03-25,50015418,1 - Normal,2059.62
f71611f7-7779-459a-8e6e-efd6d09123cc,2018-03-25,50015418,11 - Sck/Pers,2059.62
f71611f7-7779-459a-8e6e-efd6d09123cc,2018-03-25,50015418,P001 - Co. Super 9.5%,391.33
4172b17a-9e77-43ed-a818-942534b9fdb9,2019-03-10,2355,1 - Normal,4143.52
4172b17a-9e77-43ed-a818-942534b9fdb9,2019-03-10,2355,2 - O/T 1.5,1090.4
4172b17a-9e77-43ed-a818-942534b9fdb9,2019-03-10,2355,13 - Public Hol,436.16
4172b17a-9e77-43ed-a818-942534b9fdb9,2019-03-10,2355,A012 - Pager/On call,149.94
4172b17a-9e77-43ed-a818-942534b9fdb9,2019-03-10,2355,P001 - Co. Super 9.5%,435.07
73757b94-4bdc-4105-835b-c50700419935,2019-03-10,50015418,1 - Normal,4222.2
73757b94-4bdc-4105-835b-c50700419935,2019-03-10,50015418,P001 - Co. Super 9.5%,401.11
e1172475-2c63-430f-af6a-84f3fd4a79fa,2019-04-21,2355,1 - Normal,4143.52
e1172475-2c63-430f-af6a-84f3fd4a79fa,2019-04-21,2355,2 - O/T 1.5,2344.36
e1172475-2c63-430f-af6a-84f3fd4a79fa,2019-04-21,2355,13 - Public Hol,327.12
e1172475-2c63-430f-af6a-84f3fd4a79fa,2019-04-21,2355,A012 - Pager/On call,149.94
e1172475-2c63-430f-af6a-84f3fd4a79fa,2019-04-21,2355,A042 - L - TRAVEL ALLOWANCE,180.0
e1172475-2c63-430f-af6a-84f3fd4a79fa,2019-04-21,2355,P001 - Co. Super 9.5%,424.71
afe5faef-81f8-4a5c-bfc7-4a98f8690c8b,2019-04-21,50015418,1 - Normal,1666.66
afe5faef-81f8-4a5c-bfc7-4a98f8690c8b,2019-04-21,50015418,10 - Annual Lve,2555.54
afe5faef-81f8-4a5c-bfc7-4a98f8690c8b,2019-04-21,50015418,A010 - Lve Ldg 17.5%,447.22
afe5faef-81f8-4a5c-bfc7-4a98f8690c8b,2019-04-21,50015418,P001 - Co. Super 9.5%,443.59
ae50c4a7-5e7f-42fb-9a6a-b549f4241d50,2018-03-11,1963,1 - Normal,3029.58
ae50c4a7-5e7f-42fb-9a6a-b549f4241d50,2018-03-11,1963,10 - Annual Lve,346.76
ae50c4a7-5e7f-42fb-9a6a-b549f4241d50,2018-03-11,1963,11 - Sck/Pers,91.25
ae50c4a7-5e7f-42fb-9a6a-b549f4241d50,2018-03-11,1963,A010 - Lve Ldg 17.5%,60.68
ae50c4a7-5e7f-42fb-9a6a-b549f4241d50,2018-03-11,1963,P001 - Co. Super 9.5%,329.42
90ff1653-848a-49a6-93b3-75f6eb0f5c7a,2018-03-11,2355,1 - Normal,6515.14
90ff1653-848a-49a6-93b3-75f6eb0f5c7a,2018-03-11,2355,13 - Public Hol,436.16
90ff1653-848a-49a6-93b3-75f6eb0f5c7a,2018-03-11,2355,A012 - Pager/On call,149.94
90ff1653-848a-49a6-93b3-75f6eb0f5c7a,2018-03-11,2355,A042 - L - TRAVEL ALLOWANCE,300.0
90ff1653-848a-49a6-93b3-75f6eb0f5c7a,2018-03-11,2355,P001 - Co. Super 9.5%,660.37
63cdd84e-3795-464f-a333-10117d69c3c6,2018-03-11,50015418,1 - Normal,4119.23
63cdd84e-3795-464f-a333-10117d69c3c6,2018-03-11,50015418,P001 - Co. Super 9.5%,391.33
87d60c05-0c64-4731-8164-6b4f60c96451,2019-10-20,50015418,1 - Normal,4348.88
87d60c05-0c64-4731-8164-6b4f60c96451,2019-10-20,50015418,P001 - Co. Super 9.5%,413.14
ded672fb-c512-41c6-9ac5-b31f040830ee,2019-05-19,2355,1 - Normal,2398.88
ded672fb-c512-41c6-9ac5-b31f040830ee,2019-05-19,2355,2 - O/T 1.5,899.58
ded672fb-c512-41c6-9ac5-b31f040830ee,2019-05-19,2355,31 - Training,1744.64
ded672fb-c512-41c6-9ac5-b31f040830ee,2019-05-19,2355,43 - Travel Payable,218.08
ded672fb-c512-41c6-9ac5-b31f040830ee,2019-05-19,2355,A012 - Pager/On call,149.94
ded672fb-c512-41c6-9ac5-b31f040830ee,2019-05-19,2355,P001 - Co. Super 9.5%,393.63
df346548-f402-41b6-9ad4-9d7e682153ce,2019-05-19,50015418,1 - Normal,4222.2
df346548-f402-41b6-9ad4-9d7e682153ce,2019-05-19,50015418,P001 - Co. Super 9.5%,401.11
d170460d-98fe-413e-93a1-c749ec0b7d2f,2018-07-01,2355,1 - Normal,4143.52
d170460d-98fe-413e-93a1-c749ec0b7d2f,2018-07-01,2355,2 - O/T 1.5,3816.4
d170460d-98fe-413e-93a1-c749ec0b7d2f,2018-07-01,2355,A012 - Pager/On call,149.94
d170460d-98fe-413e-93a1-c749ec0b7d2f,2018-07-01,2355,A042 - L - TRAVEL ALLOWANCE,420.0
d170460d-98fe-413e-93a1-c749ec0b7d2f,2018-07-01,2355,P001 - Co. Super 9.5%,393.63
7fbf6d6f-c864-4362-bf83-3166d1531196,2018-07-01,50015418,1 - Normal,4119.23
7fbf6d6f-c864-4362-bf83-3166d1531196,2018-07-01,50015418,P001 - Co. Super 9.5%,391.33
681300bb-3e85-4c8d-bfa0-747f18c016d5,2019-12-15,50015418,1 - Normal,3089.99
681300bb-3e85-4c8d-bfa0-747f18c016d5,2019-12-15,50015418,11 - Sck/Pers,1258.89
681300bb-3e85-4c8d-bfa0-747f18c016d5,2019-12-15,50015418,P001 - Co. Super 9.5%,413.14
3a6f64d6-4a1c-402e-9d47-c30fd8387170,2020-05-17,50015418,A115 -  Incentive,3293.31
3a6f64d6-4a1c-402e-9d47-c30fd8387170,2020-05-17,50015418,P001 - Co. Super 9.5%,312.86
3a6f64d6-4a1c-402e-9d47-c30fd8387170,2020-05-17,50015418,DMTX - AUS marginal Tax,1285.0
d11d9667-cd85-4e66-92df-c695dca6db5c,2018-12-30,2355,1 - Normal,1744.64
d11d9667-cd85-4e66-92df-c695dca6db5c,2018-12-30,2355,10 - Annual Lve,1526.56
d11d9667-cd85-4e66-92df-c695dca6db5c,2018-12-30,2355,13 - Public Hol,872.32
d11d9667-cd85-4e66-92df-c695dca6db5c,2018-12-30,2355,A010 - Lve Ldg 17.5%,267.15
d11d9667-cd85-4e66-92df-c695dca6db5c,2018-12-30,2355,P001 - Co. Super 9.5%,393.63
3b4d5ee3-11ad-465b-9a3c-78fd598b051c,2018-12-30,50015418,1 - Normal,3022.2
3b4d5ee3-11ad-465b-9a3c-78fd598b051c,2018-12-30,50015418,10 - Annual Lve,1199.99
3b4d5ee3-11ad-465b-9a3c-78fd598b051c,2018-12-30,50015418,A010 - Lve Ldg 17.5%,210.0
3b4d5ee3-11ad-465b-9a3c-78fd598b051c,2018-12-30,50015418,P001 - Co. Super 9.5%,401.11
dcdefd37-cb0a-4645-83cd-56c22662a384,2018-09-23,2355,1 - Normal,3707.36
dcdefd37-cb0a-4645-83cd-56c22662a384,2018-09-23,2355,2 - O/T 1.5,1635.6
dcdefd37-cb0a-4645-83cd-56c22662a384,2018-09-23,2355,11 - Sck/Pers,436.16
dcdefd37-cb0a-4645-83cd-56c22662a384,2018-09-23,2355,A042 - L - TRAVEL ALLOWANCE,120.0
dcdefd37-cb0a-4645-83cd-56c22662a384,2018-09-23,2355,P001 - Co. Super 9.5%,393.64
d9eb4be2-2c95-4583-98cc-9e643fc17849,2018-09-23,2355,A115 -  Incentive,1400.0
d9eb4be2-2c95-4583-98cc-9e643fc17849,2018-09-23,2355,P001 - Co. Super 9.5%,133.0
d9eb4be2-2c95-4583-98cc-9e643fc17849,2018-09-23,2355,DMTX - AUS marginal Tax,546.0
f7efc945-e475-4780-ab66-0c6eeb131036,2018-09-23,50015418,1 - Normal,3777.75
f7efc945-e475-4780-ab66-0c6eeb131036,2018-09-23,50015418,11 - Sck/Pers,444.44
f7efc945-e475-4780-ab66-0c6eeb131036,2018-09-23,50015418,P001 - Co. Super 9.5%,401.11
9ddc6821-f37b-43bf-9320-f900502bdc56,2019-11-17,50015418,1 - Normal,4348.88
9ddc6821-f37b-43bf-9320-f900502bdc56,2019-11-17,50015418,P001 - Co. Super 9.5%,413.14
9736c705-ee59-446f-91fe-94ac6b7fff58,2019-03-24,2355,1 - Normal,4143.52
9736c705-ee59-446f-91fe-94ac6b7fff58,2019-03-24,2355,2 - O/T 1.5,1853.68
9736c705-ee59-446f-91fe-94ac6b7fff58,2019-03-24,2355,A012 - Pager/On call,149.94
9736c705-ee59-446f-91fe-94ac6b7fff58,2019-03-24,2355,A042 - L - TRAVEL ALLOWANCE,240.0
9736c705-ee59-446f-91fe-94ac6b7fff58,2019-03-24,2355,P001 - Co. Super 9.5%,393.63
e87f68ba-4800-4392-a6cb-c73a41664e93,2019-03-24,50015418,1 - Normal,4222.2
e87f68ba-4800-4392-a6cb-c73a41664e93,2019-03-24,50015418,P001 - Co. Super 9.5%,401.11
413487c0-7ec2-457e-b3bb-cc308cea9be6,2017-08-13,1155,1 - Normal,4019.23
413487c0-7ec2-457e-b3bb-cc308cea9be6,2017-08-13,1155,P001 - Co. Super 9.5%,381.83
f6db70b3-3cb4-4571-af1c-bdb8352afefe,2017-08-13,1963,1 - Normal,3467.59
f6db70b3-3cb4-4571-af1c-bdb8352afefe,2017-08-13,1963,P001 - Co. Super 9.5%,329.42
0158fc92-1c8a-4d9e-b17b-a270b76769d6,2017-08-13,2355,1 - Normal,3953.52
0158fc92-1c8a-4d9e-b17b-a270b76769d6,2017-08-13,2355,2 - O/T 1.5,2079.62
0158fc92-1c8a-4d9e-b17b-a270b76769d6,2017-08-13,2355,A042 - L - TRAVEL ALLOWANCE,720.0
0158fc92-1c8a-4d9e-b17b-a270b76769d6,2017-08-13,2355,P001 - Co. Super 9.5%,375.58
c62aa728-1609-49bb-999f-9a6486a577a8,2017-08-13,50015418,1 - Normal,3685.63
c62aa728-1609-49bb-999f-9a6486a577a8,2017-08-13,50015418,11 - Sck/Pers,433.6
c62aa728-1609-49bb-999f-9a6486a577a8,2017-08-13,50015418,P001 - Co. Super 9.5%,391.33
3b20e238-37c3-4275-812a-d1b36e5f8811,2019-09-22,50015418,1 - Normal,4348.88
3b20e238-37c3-4275-812a-d1b36e5f8811,2019-09-22,50015418,P001 - Co. Super 9.5%,413.14
8e5c76ec-b88e-434c-a6b0-9174de2be0f3,2017-07-30,1155,1 - Normal,2411.54
8e5c76ec-b88e-434c-a6b0-9174de2be0f3,2017-07-30,1155,10 - Annual Lve,1607.69
8e5c76ec-b88e-434c-a6b0-9174de2be0f3,2017-07-30,1155,A010 - Lve Ldg 17.5%,281.35
8e5c76ec-b88e-434c-a6b0-9174de2be0f3,2017-07-30,1155,P001 - Co. Super 9.5%,381.83
133058ed-8ddb-4d1a-bb8c-540afee67a7d,2017-07-30,1155,1 - Normal,365.39
133058ed-8ddb-4d1a-bb8c-540afee67a7d,2017-07-30,1155,P001 - Co. Super 9.5%,34.71
9e9c39cc-439f-4cca-9c0a-e2c305cd0de4,2017-07-30,1963,1 - Normal,1733.8
9e9c39cc-439f-4cca-9c0a-e2c305cd0de4,2017-07-30,1963,10 - Annual Lve,1733.8
9e9c39cc-439f-4cca-9c0a-e2c305cd0de4,2017-07-30,1963,A010 - Lve Ldg 17.5%,303.41
9e9c39cc-439f-4cca-9c0a-e2c305cd0de4,2017-07-30,1963,P001 - Co. Super 9.5%,329.42
b6f9c330-fa01-473c-b4ed-986d3a285edc,2017-07-30,1963,1 - Normal,51.25
b6f9c330-fa01-473c-b4ed-986d3a285edc,2017-07-30,1963,P001 - Co. Super 9.5%,4.87
f3519ad3-f1a5-43c5-9c8c-54377e8f7bc0,2017-07-30,2355,1 - Normal,3953.52
f3519ad3-f1a5-43c5-9c8c-54377e8f7bc0,2017-07-30,2355,2 - O/T 1.5,726.22
f3519ad3-f1a5-43c5-9c8c-54377e8f7bc0,2017-07-30,2355,A012 - Pager/On call,299.88
f3519ad3-f1a5-43c5-9c8c-54377e8f7bc0,2017-07-30,2355,A042 - L - TRAVEL ALLOWANCE,60.0
f3519ad3-f1a5-43c5-9c8c-54377e8f7bc0,2017-07-30,2355,P001 - Co. Super 9.5%,375.58
fe79981b-c3eb-488b-bc98-dee4d0f5d74c,2017-07-30,50015418,1 - Normal,3794.03
fe79981b-c3eb-488b-bc98-dee4d0f5d74c,2017-07-30,50015418,10 - Annual Lve,325.2
fe79981b-c3eb-488b-bc98-dee4d0f5d74c,2017-07-30,50015418,A010 - Lve Ldg 17.5%,56.91
fe79981b-c3eb-488b-bc98-dee4d0f5d74c,2017-07-30,50015418,P001 - Co. Super 9.5%,391.33
d32c7560-6fed-4c87-b4d6-118925bda95a,2017-07-30,50015418,1 - Normal,80.76
d32c7560-6fed-4c87-b4d6-118925bda95a,2017-07-30,50015418,P001 - Co. Super 9.5%,7.67
6dfe8323-1b0b-4bb8-89ca-ca875b64a9a9,2019-01-13,2355,1 - Normal,3271.2
6dfe8323-1b0b-4bb8-89ca-ca875b64a9a9,2019-01-13,2355,2 - O/T 1.5,599.72
6dfe8323-1b0b-4bb8-89ca-ca875b64a9a9,2019-01-13,2355,10 - Annual Lve,436.16
6dfe8323-1b0b-4bb8-89ca-ca875b64a9a9,2019-01-13,2355,13 - Public Hol,436.16
6dfe8323-1b0b-4bb8-89ca-ca875b64a9a9,2019-01-13,2355,A010 - Lve Ldg 17.5%,76.33
6dfe8323-1b0b-4bb8-89ca-ca875b64a9a9,2019-01-13,2355,P001 - Co. Super 9.5%,393.63
86b94831-0f1d-41f9-97ba-5d335b1468e7,2019-01-13,50015418,1 - Normal,2555.54
86b94831-0f1d-41f9-97ba-5d335b1468e7,2019-01-13,50015418,10 - Annual Lve,1222.21
86b94831-0f1d-41f9-97ba-5d335b1468e7,2019-01-13,50015418,13 - Public Hol,444.44
86b94831-0f1d-41f9-97ba-5d335b1468e7,2019-01-13,50015418,A010 - Lve Ldg 17.5%,213.89
86b94831-0f1d-41f9-97ba-5d335b1468e7,2019-01-13,50015418,P001 - Co. Super 9.5%,401.11
32264ed3-2dfc-41be-aa1d-588ab51aa86d,2018-06-17,1963,1 - Normal,3467.59
